"anon_id","category","correct","total","ratio","ratio_relative_to_overall","gender","overall_correct_pct"
80305,"film",6,40,0.15,-0.000362319,"Female",0.150362
80305,"food_drink",14,34,0.411765,0.261402,"Female",0.150362
80305,"games_sport",3,40,0.075,-0.0753623,"Female",0.150362
80305,"geography",3,51,0.0588235,-0.0915388,"Female",0.150362
80305,"language",1,17,0.0588235,-0.0915388,"Female",0.150362
80305,"lifestyle",6,19,0.315789,0.165427,"Female",0.150362
80305,"literature",6,44,0.136364,-0.0139987,"Female",0.150362
80305,"math",0,15,0,-0.150362,"Female",0.150362
80305,"pop_music",9,34,0.264706,0.114344,"Female",0.150362
80305,"science",4,54,0.0740741,-0.0762882,"Female",0.150362
80305,"television",8,31,0.258065,0.107702,"Female",0.150362
80305,"theatre",1,14,0.0714286,-0.0789337,"Female",0.150362
80305,"world_hist",7,45,0.155556,0.00519324,"Female",0.150362
80327,"amer_hist",29,45,0.644444,-0.00555556,"Male",0.65
80327,"art",19,46,0.413043,-0.236957,"Male",0.65
80327,"bus_econ",24,34,0.705882,0.0558824,"Male",0.65
80327,"class_music",32,34,0.941176,0.291176,"Male",0.65
80327,"curr_events",20,27,0.740741,0.0907407,"Male",0.65
80327,"film",32,61,0.52459,-0.12541,"Male",0.65
80327,"food_drink",44,52,0.846154,0.196154,"Male",0.65
80327,"games_sport",42,62,0.677419,0.0274194,"Male",0.65
80327,"geography",48,78,0.615385,-0.0346154,"Male",0.65
80327,"language",18,24,0.75,0.1,"Male",0.65
80327,"lifestyle",20,28,0.714286,0.0642857,"Male",0.65
80327,"literature",50,78,0.641026,-0.00897436,"Male",0.65
80327,"math",15,22,0.681818,0.0318182,"Male",0.65
80327,"pop_music",25,58,0.431034,-0.218966,"Male",0.65
80327,"science",70,92,0.76087,0.11087,"Male",0.65
80327,"television",32,55,0.581818,-0.0681818,"Male",0.65
80327,"theatre",16,29,0.551724,-0.0982759,"Male",0.65
80327,"world_hist",49,75,0.653333,0.00333333,"Male",0.65
80353,"amer_hist",38,45,0.844444,0.20787,"Male",0.636574
80353,"art",19,44,0.431818,-0.204756,"Male",0.636574
80353,"bus_econ",25,32,0.78125,0.144676,"Male",0.636574
80353,"class_music",8,33,0.242424,-0.39415,"Male",0.636574
80353,"curr_events",24,27,0.888889,0.252315,"Male",0.636574
80353,"film",28,58,0.482759,-0.153815,"Male",0.636574
80353,"food_drink",32,50,0.64,0.00342593,"Male",0.636574
80353,"games_sport",35,60,0.583333,-0.0532407,"Male",0.636574
80353,"geography",57,76,0.75,0.113426,"Male",0.636574
80353,"language",20,23,0.869565,0.232991,"Male",0.636574
80353,"lifestyle",20,27,0.740741,0.104167,"Male",0.636574
80353,"literature",36,76,0.473684,-0.16289,"Male",0.636574
80353,"math",12,21,0.571429,-0.0651455,"Male",0.636574
80353,"pop_music",34,55,0.618182,-0.0183923,"Male",0.636574
80353,"science",67,87,0.770115,0.133541,"Male",0.636574
80353,"television",31,52,0.596154,-0.0404202,"Male",0.636574
80353,"theatre",14,27,0.518519,-0.118056,"Male",0.636574
80353,"world_hist",50,71,0.704225,0.0676513,"Male",0.636574
80410,"amer_hist",27,48,0.5625,0.072601,"Male",0.489899
80410,"art",15,51,0.294118,-0.195781,"Male",0.489899
80410,"bus_econ",16,38,0.421053,-0.0688464,"Male",0.489899
80410,"class_music",8,39,0.205128,-0.284771,"Male",0.489899
80410,"curr_events",19,28,0.678571,0.188672,"Male",0.489899
80410,"film",35,66,0.530303,0.040404,"Male",0.489899
80410,"food_drink",30,54,0.555556,0.0656566,"Male",0.489899
80410,"games_sport",48,67,0.716418,0.226519,"Male",0.489899
80410,"geography",40,83,0.481928,-0.00797128,"Male",0.489899
80410,"language",10,31,0.322581,-0.167318,"Male",0.489899
80410,"lifestyle",20,34,0.588235,0.0983363,"Male",0.489899
80410,"literature",38,87,0.436782,-0.0531174,"Male",0.489899
80410,"math",23,26,0.884615,0.394716,"Male",0.489899
80410,"pop_music",27,62,0.435484,-0.0544151,"Male",0.489899
80410,"science",44,101,0.435644,-0.0542554,"Male",0.489899
80410,"television",31,58,0.534483,0.0445838,"Male",0.489899
80410,"theatre",11,33,0.333333,-0.156566,"Male",0.489899
80410,"world_hist",43,84,0.511905,0.0220058,"Male",0.489899
80464,"amer_hist",5,22,0.227273,-0.0690236,"Male",0.296296
80464,"art",2,21,0.0952381,-0.201058,"Male",0.296296
80464,"bus_econ",3,18,0.166667,-0.12963,"Male",0.296296
80464,"class_music",0,16,0,-0.296296,"Male",0.296296
80464,"curr_events",8,13,0.615385,0.319088,"Male",0.296296
80464,"film",8,32,0.25,-0.0462963,"Male",0.296296
80464,"food_drink",10,28,0.357143,0.0608466,"Male",0.296296
80464,"games_sport",12,31,0.387097,0.0908005,"Male",0.296296
80464,"geography",8,41,0.195122,-0.101174,"Male",0.296296
80464,"language",1,11,0.0909091,-0.205387,"Male",0.296296
80464,"lifestyle",3,13,0.230769,-0.0655271,"Male",0.296296
80464,"literature",8,35,0.228571,-0.0677249,"Male",0.296296
80464,"math",2,10,0.2,-0.0962963,"Male",0.296296
80464,"pop_music",9,28,0.321429,0.0251323,"Male",0.296296
80464,"science",18,42,0.428571,0.132275,"Male",0.296296
80464,"television",11,22,0.5,0.203704,"Male",0.296296
80464,"theatre",7,14,0.5,0.203704,"Male",0.296296
80464,"world_hist",13,35,0.371429,0.0751323,"Male",0.296296
80552,"amer_hist",38,71,0.535211,0.0182736,"Male",0.516938
80552,"art",32,77,0.415584,-0.101353,"Male",0.516938
80552,"bus_econ",34,59,0.576271,0.0593335,"Male",0.516938
80552,"class_music",25,57,0.438596,-0.0783412,"Male",0.516938
80552,"curr_events",32,45,0.711111,0.194173,"Male",0.516938
80552,"film",69,99,0.69697,0.180032,"Male",0.516938
80552,"food_drink",35,79,0.443038,-0.0738997,"Male",0.516938
80552,"games_sport",47,99,0.474747,-0.0421902,"Male",0.516938
80552,"geography",48,127,0.377953,-0.138985,"Male",0.516938
80552,"language",35,44,0.795455,0.278517,"Male",0.516938
80552,"lifestyle",24,46,0.521739,0.00480146,"Male",0.516938
80552,"literature",83,123,0.674797,0.157859,"Male",0.516938
80552,"math",15,38,0.394737,-0.122201,"Male",0.516938
80552,"pop_music",45,95,0.473684,-0.0432535,"Male",0.516938
80552,"science",54,151,0.357616,-0.159322,"Male",0.516938
80552,"television",49,94,0.521277,0.00433893,"Male",0.516938
80552,"theatre",22,47,0.468085,-0.0488526,"Male",0.516938
80552,"world_hist",76,125,0.608,0.0910623,"Male",0.516938
80584,"amer_hist",48,106,0.45283,0.010152,"Male",0.442678
80584,"art",34,109,0.311927,-0.130752,"Male",0.442678
80584,"bus_econ",44,83,0.53012,0.0874423,"Male",0.442678
80584,"class_music",15,77,0.194805,-0.247873,"Male",0.442678
80584,"curr_events",31,66,0.469697,0.0270187,"Male",0.442678
80584,"film",71,140,0.507143,0.0644646,"Male",0.442678
80584,"food_drink",58,104,0.557692,0.115014,"Male",0.442678
80584,"games_sport",54,136,0.397059,-0.0456194,"Male",0.442678
80584,"geography",79,178,0.44382,0.001142,"Male",0.442678
80584,"language",27,64,0.421875,-0.0208032,"Male",0.442678
80584,"lifestyle",36,71,0.507042,0.064364,"Male",0.442678
80584,"literature",72,175,0.411429,-0.0312497,"Male",0.442678
80584,"math",23,51,0.45098,0.00830216,"Male",0.442678
80584,"pop_music",58,130,0.446154,0.00347562,"Male",0.442678
80584,"science",95,213,0.446009,0.00333116,"Male",0.442678
80584,"television",72,129,0.55814,0.115461,"Male",0.442678
80584,"theatre",19,67,0.283582,-0.159096,"Male",0.442678
80584,"world_hist",83,177,0.468927,0.0262483,"Male",0.442678
80622,"amer_hist",26,72,0.361111,-0.0174808,"Male",0.378592
80622,"art",12,68,0.176471,-0.202121,"Male",0.378592
80622,"bus_econ",19,55,0.345455,-0.0331374,"Male",0.378592
80622,"class_music",11,50,0.22,-0.158592,"Male",0.378592
80622,"curr_events",11,43,0.255814,-0.122778,"Male",0.378592
80622,"film",59,94,0.62766,0.249068,"Male",0.378592
80622,"food_drink",45,72,0.625,0.246408,"Male",0.378592
80622,"games_sport",38,90,0.422222,0.0436303,"Male",0.378592
80622,"geography",27,119,0.226891,-0.151701,"Male",0.378592
80622,"language",20,43,0.465116,0.0865243,"Male",0.378592
80622,"lifestyle",21,49,0.428571,0.0499795,"Male",0.378592
80622,"literature",49,116,0.422414,0.0438218,"Male",0.378592
80622,"math",12,35,0.342857,-0.0357348,"Male",0.378592
80622,"pop_music",38,88,0.431818,0.0532262,"Male",0.378592
80622,"science",40,141,0.283688,-0.094904,"Male",0.378592
80622,"television",50,89,0.561798,0.183206,"Male",0.378592
80622,"theatre",12,47,0.255319,-0.123273,"Male",0.378592
80622,"world_hist",37,121,0.305785,-0.0728068,"Male",0.378592
80697,"amer_hist",12,23,0.521739,-0.0182609,"Female",0.54
80697,"art",3,22,0.136364,-0.403636,"Female",0.54
80697,"bus_econ",6,18,0.333333,-0.206667,"Female",0.54
80697,"class_music",12,17,0.705882,0.165882,"Female",0.54
80697,"curr_events",9,14,0.642857,0.102857,"Female",0.54
80697,"film",15,32,0.46875,-0.07125,"Female",0.54
80697,"food_drink",23,29,0.793103,0.253103,"Female",0.54
80697,"games_sport",19,32,0.59375,0.05375,"Female",0.54
80697,"geography",17,41,0.414634,-0.125366,"Female",0.54
80697,"language",7,12,0.583333,0.0433333,"Female",0.54
80697,"lifestyle",9,14,0.642857,0.102857,"Female",0.54
80697,"literature",17,37,0.459459,-0.0805405,"Female",0.54
80697,"math",7,11,0.636364,0.0963636,"Female",0.54
80697,"pop_music",19,29,0.655172,0.115172,"Female",0.54
80697,"science",27,44,0.613636,0.0736364,"Female",0.54
80697,"television",10,24,0.416667,-0.123333,"Female",0.54
80697,"theatre",13,14,0.928571,0.388571,"Female",0.54
80697,"world_hist",18,37,0.486486,-0.0535135,"Female",0.54
80755,"amer_hist",21,68,0.308824,-0.0571339,"Male",0.365957
80755,"art",24,74,0.324324,-0.0416331,"Male",0.365957
80755,"bus_econ",18,56,0.321429,-0.0445289,"Male",0.365957
80755,"class_music",15,55,0.272727,-0.0932302,"Male",0.365957
80755,"curr_events",12,43,0.27907,-0.0868877,"Male",0.365957
80755,"film",27,96,0.28125,-0.0847074,"Male",0.365957
80755,"food_drink",42,78,0.538462,0.172504,"Male",0.365957
80755,"games_sport",24,94,0.255319,-0.110638,"Male",0.365957
80755,"geography",40,122,0.327869,-0.0380886,"Male",0.365957
80755,"language",22,38,0.578947,0.21299,"Male",0.365957
80755,"lifestyle",18,45,0.4,0.0340426,"Male",0.365957
80755,"literature",40,119,0.336134,-0.029823,"Male",0.365957
80755,"math",30,35,0.857143,0.491185,"Male",0.365957
80755,"pop_music",18,87,0.206897,-0.159061,"Male",0.365957
80755,"science",81,145,0.558621,0.192663,"Male",0.365957
80755,"television",26,88,0.295455,-0.0705029,"Male",0.365957
80755,"theatre",11,46,0.23913,-0.126827,"Male",0.365957
80755,"world_hist",47,121,0.38843,0.0224723,"Male",0.365957
80816,"amer_hist",28,60,0.466667,-0.0233333,"Female",0.49
80816,"art",40,62,0.645161,0.155161,"Female",0.49
80816,"bus_econ",14,45,0.311111,-0.178889,"Female",0.49
80816,"class_music",21,46,0.456522,-0.0334783,"Female",0.49
80816,"curr_events",16,35,0.457143,-0.0328571,"Female",0.49
80816,"film",39,81,0.481481,-0.00851852,"Female",0.49
80816,"food_drink",42,65,0.646154,0.156154,"Female",0.49
80816,"games_sport",39,81,0.481481,-0.00851852,"Female",0.49
80816,"geography",44,103,0.427184,-0.0628155,"Female",0.49
80816,"language",19,37,0.513514,0.0235135,"Female",0.49
80816,"lifestyle",21,39,0.538462,0.0484615,"Female",0.49
80816,"literature",61,103,0.592233,0.102233,"Female",0.49
80816,"math",8,30,0.266667,-0.223333,"Female",0.49
80816,"pop_music",35,77,0.454545,-0.0354545,"Female",0.49
80816,"science",55,123,0.447154,-0.0428455,"Female",0.49
80816,"television",38,73,0.520548,0.0305479,"Female",0.49
80816,"theatre",30,40,0.75,0.26,"Female",0.49
80816,"world_hist",38,100,0.38,-0.11,"Female",0.49
80819,"amer_hist",34,45,0.755556,0.19,"Male",0.565556
80819,"art",11,46,0.23913,-0.326425,"Male",0.565556
80819,"bus_econ",19,34,0.558824,-0.00673203,"Male",0.565556
80819,"class_music",12,34,0.352941,-0.212614,"Male",0.565556
80819,"curr_events",21,27,0.777778,0.212222,"Male",0.565556
80819,"film",18,61,0.295082,-0.270474,"Male",0.565556
80819,"food_drink",29,52,0.557692,-0.00786325,"Male",0.565556
80819,"games_sport",43,62,0.693548,0.127993,"Male",0.565556
80819,"geography",57,78,0.730769,0.165214,"Male",0.565556
80819,"language",16,24,0.666667,0.101111,"Male",0.565556
80819,"lifestyle",17,28,0.607143,0.0415873,"Male",0.565556
80819,"literature",32,78,0.410256,-0.155299,"Male",0.565556
80819,"math",21,22,0.954545,0.38899,"Male",0.565556
80819,"pop_music",15,58,0.258621,-0.306935,"Male",0.565556
80819,"science",70,92,0.76087,0.195314,"Male",0.565556
80819,"television",28,55,0.509091,-0.0564646,"Male",0.565556
80819,"theatre",5,29,0.172414,-0.393142,"Male",0.565556
80819,"world_hist",61,75,0.813333,0.247778,"Male",0.565556
80824,"amer_hist",24,52,0.461538,0.0745653,"Male",0.386973
80824,"art",16,54,0.296296,-0.0906769,"Male",0.386973
80824,"bus_econ",10,38,0.263158,-0.123815,"Male",0.386973
80824,"class_music",13,40,0.325,-0.0619732,"Male",0.386973
80824,"curr_events",10,32,0.3125,-0.0744732,"Male",0.386973
80824,"film",28,71,0.394366,0.00739302,"Male",0.386973
80824,"food_drink",22,58,0.37931,-0.00766284,"Male",0.386973
80824,"games_sport",16,70,0.228571,-0.158402,"Male",0.386973
80824,"geography",29,90,0.322222,-0.064751,"Male",0.386973
80824,"language",11,31,0.354839,-0.0321345,"Male",0.386973
80824,"lifestyle",17,34,0.5,0.113027,"Male",0.386973
80824,"literature",40,90,0.444444,0.0574713,"Male",0.386973
80824,"math",12,26,0.461538,0.0745653,"Male",0.386973
80824,"pop_music",25,67,0.373134,-0.0138389,"Male",0.386973
80824,"science",47,106,0.443396,0.056423,"Male",0.386973
80824,"television",30,63,0.47619,0.0892173,"Male",0.386973
80824,"theatre",14,34,0.411765,0.0247915,"Male",0.386973
80824,"world_hist",40,88,0.454545,0.0675723,"Male",0.386973
80831,"amer_hist",16,22,0.727273,0.321169,"Male",0.406103
80831,"art",1,22,0.0454545,-0.360649,"Male",0.406103
80831,"bus_econ",5,15,0.333333,-0.07277,"Male",0.406103
80831,"class_music",2,16,0.125,-0.281103,"Male",0.406103
80831,"curr_events",8,14,0.571429,0.165325,"Male",0.406103
80831,"film",14,29,0.482759,0.0766553,"Male",0.406103
80831,"food_drink",16,27,0.592593,0.186489,"Male",0.406103
80831,"games_sport",11,29,0.37931,-0.0267929,"Male",0.406103
80831,"geography",8,40,0.2,-0.206103,"Male",0.406103
80831,"language",2,12,0.166667,-0.239437,"Male",0.406103
80831,"lifestyle",6,14,0.428571,0.0224681,"Male",0.406103
80831,"literature",9,35,0.257143,-0.14896,"Male",0.406103
80831,"math",5,10,0.5,0.0938967,"Male",0.406103
80831,"pop_music",9,28,0.321429,-0.0846747,"Male",0.406103
80831,"science",19,43,0.44186,0.0357572,"Male",0.406103
80831,"television",10,22,0.454545,0.0484422,"Male",0.406103
80831,"theatre",7,13,0.538462,0.132358,"Male",0.406103
80831,"world_hist",25,35,0.714286,0.308182,"Male",0.406103
80915,"amer_hist",12,36,0.333333,-0.0582656,"Male",0.391599
80915,"art",15,37,0.405405,0.0138065,"Male",0.391599
80915,"bus_econ",12,27,0.444444,0.0528455,"Male",0.391599
80915,"class_music",18,28,0.642857,0.251258,"Male",0.391599
80915,"curr_events",10,22,0.454545,0.0629465,"Male",0.391599
80915,"film",18,51,0.352941,-0.0386577,"Male",0.391599
80915,"food_drink",18,43,0.418605,0.0270057,"Male",0.391599
80915,"games_sport",10,51,0.196078,-0.19552,"Male",0.391599
80915,"geography",36,66,0.545455,0.153856,"Male",0.391599
80915,"language",9,20,0.45,0.0584011,"Male",0.391599
80915,"lifestyle",11,24,0.458333,0.0667344,"Male",0.391599
80915,"literature",19,64,0.296875,-0.0947239,"Male",0.391599
80915,"math",9,19,0.473684,0.0820853,"Male",0.391599
80915,"pop_music",9,47,0.191489,-0.20011,"Male",0.391599
80915,"science",22,74,0.297297,-0.0943016,"Male",0.391599
80915,"television",16,44,0.363636,-0.0279626,"Male",0.391599
80915,"theatre",17,24,0.708333,0.316734,"Male",0.391599
80915,"world_hist",28,61,0.459016,0.0674175,"Male",0.391599
80961,"amer_hist",28,45,0.622222,0.215556,"Male",0.406667
80961,"art",11,46,0.23913,-0.167536,"Male",0.406667
80961,"bus_econ",12,34,0.352941,-0.0537255,"Male",0.406667
80961,"class_music",6,34,0.176471,-0.230196,"Male",0.406667
80961,"curr_events",5,27,0.185185,-0.221481,"Male",0.406667
80961,"film",31,61,0.508197,0.10153,"Male",0.406667
80961,"food_drink",16,52,0.307692,-0.0989744,"Male",0.406667
80961,"games_sport",31,62,0.5,0.0933333,"Male",0.406667
80961,"geography",18,78,0.230769,-0.175897,"Male",0.406667
80961,"language",7,24,0.291667,-0.115,"Male",0.406667
80961,"lifestyle",13,28,0.464286,0.057619,"Male",0.406667
80961,"literature",24,78,0.307692,-0.0989744,"Male",0.406667
80961,"math",15,22,0.681818,0.275152,"Male",0.406667
80961,"pop_music",14,58,0.241379,-0.165287,"Male",0.406667
80961,"science",50,92,0.543478,0.136812,"Male",0.406667
80961,"television",37,55,0.672727,0.266061,"Male",0.406667
80961,"theatre",11,29,0.37931,-0.0273563,"Male",0.406667
80961,"world_hist",37,75,0.493333,0.0866667,"Male",0.406667
81038,"amer_hist",9,21,0.428571,-0.0367063,"Male",0.465278
81038,"art",4,22,0.181818,-0.28346,"Male",0.465278
81038,"bus_econ",9,16,0.5625,0.0972222,"Male",0.465278
81038,"class_music",2,16,0.125,-0.340278,"Male",0.465278
81038,"curr_events",6,13,0.461538,-0.00373932,"Male",0.465278
81038,"film",17,32,0.53125,0.0659722,"Male",0.465278
81038,"food_drink",19,27,0.703704,0.238426,"Male",0.465278
81038,"games_sport",19,32,0.59375,0.128472,"Male",0.465278
81038,"geography",22,38,0.578947,0.11367,"Male",0.465278
81038,"language",7,12,0.583333,0.118056,"Male",0.465278
81038,"lifestyle",7,13,0.538462,0.0731838,"Male",0.465278
81038,"literature",11,37,0.297297,-0.16798,"Male",0.465278
81038,"math",3,11,0.272727,-0.192551,"Male",0.465278
81038,"pop_music",12,27,0.444444,-0.0208333,"Male",0.465278
81038,"science",16,42,0.380952,-0.0843254,"Male",0.465278
81038,"television",9,23,0.391304,-0.0739734,"Male",0.465278
81038,"theatre",7,13,0.538462,0.0731838,"Male",0.465278
81038,"world_hist",22,37,0.594595,0.129317,"Male",0.465278
81077,"amer_hist",37,64,0.578125,0.127819,"Male",0.450306
81077,"art",25,67,0.373134,-0.0771715,"Male",0.450306
81077,"bus_econ",30,51,0.588235,0.137929,"Male",0.450306
81077,"class_music",32,49,0.653061,0.202755,"Male",0.450306
81077,"curr_events",14,38,0.368421,-0.0818848,"Male",0.450306
81077,"film",38,88,0.431818,-0.0184876,"Male",0.450306
81077,"food_drink",25,69,0.362319,-0.087987,"Male",0.450306
81077,"games_sport",48,89,0.539326,0.08902,"Male",0.450306
81077,"geography",31,112,0.276786,-0.17352,"Male",0.450306
81077,"language",16,42,0.380952,-0.0693534,"Male",0.450306
81077,"lifestyle",21,42,0.5,0.0496942,"Male",0.450306
81077,"literature",65,112,0.580357,0.130051,"Male",0.450306
81077,"math",21,33,0.636364,0.186058,"Male",0.450306
81077,"pop_music",29,83,0.349398,-0.100908,"Male",0.450306
81077,"science",50,133,0.37594,-0.074366,"Male",0.450306
81077,"television",40,83,0.481928,0.0316219,"Male",0.450306
81077,"theatre",14,44,0.318182,-0.132124,"Male",0.450306
81077,"world_hist",53,109,0.486239,0.0359327,"Male",0.450306
81083,"amer_hist",84,137,0.613139,0.040222,"Male",0.572917
81083,"art",46,138,0.333333,-0.239583,"Male",0.572917
81083,"bus_econ",63,106,0.59434,0.021423,"Male",0.572917
81083,"class_music",77,96,0.802083,0.229167,"Male",0.572917
81083,"curr_events",49,90,0.544444,-0.0284722,"Male",0.572917
81083,"film",120,184,0.652174,0.0792572,"Male",0.572917
81083,"food_drink",81,132,0.613636,0.0407197,"Male",0.572917
81083,"games_sport",114,174,0.655172,0.0822557,"Male",0.572917
81083,"geography",88,236,0.372881,-0.200035,"Male",0.572917
81083,"language",46,86,0.534884,-0.0380329,"Male",0.572917
81083,"lifestyle",53,95,0.557895,-0.0150219,"Male",0.572917
81083,"literature",118,225,0.524444,-0.0484722,"Male",0.572917
81083,"math",60,67,0.895522,0.322606,"Male",0.572917
81083,"pop_music",109,169,0.64497,0.0720537,"Male",0.572917
81083,"science",173,276,0.626812,0.0538949,"Male",0.572917
81083,"television",135,173,0.780347,0.20743,"Male",0.572917
81083,"theatre",37,85,0.435294,-0.137623,"Male",0.572917
81083,"world_hist",87,219,0.39726,-0.175656,"Male",0.572917
81128,"amer_hist",39,74,0.527027,-0.0623063,"Male",0.589333
81128,"art",45,79,0.56962,-0.0197131,"Male",0.589333
81128,"bus_econ",21,59,0.355932,-0.233401,"Male",0.589333
81128,"class_music",31,57,0.54386,-0.0454737,"Male",0.589333
81128,"curr_events",27,45,0.6,0.0106667,"Male",0.589333
81128,"film",49,101,0.485149,-0.104185,"Male",0.589333
81128,"food_drink",43,80,0.5375,-0.0518333,"Male",0.589333
81128,"games_sport",74,101,0.732673,0.14334,"Male",0.589333
81128,"geography",97,129,0.751938,0.162605,"Male",0.589333
81128,"language",30,45,0.666667,0.0773333,"Male",0.589333
81128,"lifestyle",31,47,0.659574,0.0702411,"Male",0.589333
81128,"literature",86,125,0.688,0.0986667,"Male",0.589333
81128,"math",28,38,0.736842,0.147509,"Male",0.589333
81128,"pop_music",58,95,0.610526,0.021193,"Male",0.589333
81128,"science",79,155,0.509677,-0.0796559,"Male",0.589333
81128,"television",34,95,0.357895,-0.231439,"Male",0.589333
81128,"theatre",20,48,0.416667,-0.172667,"Male",0.589333
81128,"world_hist",92,127,0.724409,0.135076,"Male",0.589333
81157,"amer_hist",26,45,0.577778,0.0889635,"Male",0.488814
81157,"art",10,45,0.222222,-0.266592,"Male",0.488814
81157,"bus_econ",12,34,0.352941,-0.135873,"Male",0.488814
81157,"class_music",7,34,0.205882,-0.282932,"Male",0.488814
81157,"curr_events",10,27,0.37037,-0.118444,"Male",0.488814
81157,"film",25,61,0.409836,-0.0789783,"Male",0.488814
81157,"food_drink",23,52,0.442308,-0.0465066,"Male",0.488814
81157,"games_sport",37,62,0.596774,0.10796,"Male",0.488814
81157,"geography",47,78,0.602564,0.11375,"Male",0.488814
81157,"language",17,24,0.708333,0.219519,"Male",0.488814
81157,"lifestyle",14,28,0.5,0.0111857,"Male",0.488814
81157,"literature",32,77,0.415584,-0.0732299,"Male",0.488814
81157,"math",18,22,0.818182,0.329368,"Male",0.488814
81157,"pop_music",19,58,0.327586,-0.161228,"Male",0.488814
81157,"science",58,91,0.637363,0.148548,"Male",0.488814
81157,"television",30,54,0.555556,0.0667412,"Male",0.488814
81157,"theatre",9,28,0.321429,-0.167386,"Male",0.488814
81157,"world_hist",43,74,0.581081,0.0922668,"Male",0.488814
81177,"amer_hist",69,184,0.375,-0.0465359,"Male",0.421536
81177,"art",84,180,0.466667,0.0451308,"Male",0.421536
81177,"bus_econ",74,144,0.513889,0.092353,"Male",0.421536
81177,"class_music",28,130,0.215385,-0.206151,"Male",0.421536
81177,"curr_events",84,128,0.65625,0.234714,"Male",0.421536
81177,"film",123,246,0.5,0.0784641,"Male",0.421536
81177,"food_drink",90,173,0.520231,0.0986953,"Male",0.421536
81177,"games_sport",170,229,0.742358,0.320822,"Male",0.421536
81177,"geography",101,309,0.326861,-0.0946751,"Male",0.421536
81177,"language",56,120,0.466667,0.0451308,"Male",0.421536
81177,"lifestyle",68,133,0.511278,0.0897423,"Male",0.421536
81177,"literature",105,302,0.347682,-0.0738538,"Male",0.421536
81177,"math",33,89,0.370787,-0.0507494,"Male",0.421536
81177,"pop_music",89,231,0.385281,-0.0362545,"Male",0.421536
81177,"science",129,367,0.351499,-0.0700373,"Male",0.421536
81177,"television",104,231,0.450216,0.0286806,"Male",0.421536
81177,"theatre",32,118,0.271186,-0.150349,"Male",0.421536
81177,"world_hist",76,280,0.271429,-0.150107,"Male",0.421536
81182,"amer_hist",11,37,0.297297,-0.133369,"Female",0.430667
81182,"art",22,39,0.564103,0.133436,"Female",0.430667
81182,"bus_econ",5,28,0.178571,-0.252095,"Female",0.430667
81182,"class_music",10,28,0.357143,-0.0735238,"Female",0.430667
81182,"curr_events",10,22,0.454545,0.0238788,"Female",0.430667
81182,"film",39,51,0.764706,0.334039,"Female",0.430667
81182,"food_drink",24,44,0.545455,0.114788,"Female",0.430667
81182,"games_sport",16,52,0.307692,-0.122974,"Female",0.430667
81182,"geography",10,66,0.151515,-0.279152,"Female",0.430667
81182,"language",11,21,0.52381,0.0931429,"Female",0.430667
81182,"lifestyle",13,24,0.541667,0.111,"Female",0.430667
81182,"literature",28,64,0.4375,0.00683333,"Female",0.430667
81182,"math",7,19,0.368421,-0.0622456,"Female",0.430667
81182,"pop_music",27,48,0.5625,0.131833,"Female",0.430667
81182,"science",18,76,0.236842,-0.193825,"Female",0.430667
81182,"television",38,45,0.844444,0.413778,"Female",0.430667
81182,"theatre",21,24,0.875,0.444333,"Female",0.430667
81182,"world_hist",13,62,0.209677,-0.220989,"Female",0.430667
81236,"amer_hist",90,276,0.326087,-0.0873787,"Male",0.413466
81236,"art",74,206,0.359223,-0.0542424,"Male",0.413466
81236,"bus_econ",52,181,0.287293,-0.126173,"Male",0.413466
81236,"class_music",112,157,0.713376,0.29991,"Male",0.413466
81236,"curr_events",117,193,0.606218,0.192752,"Male",0.413466
81236,"film",98,307,0.319218,-0.0942474,"Male",0.413466
81236,"food_drink",135,236,0.572034,0.158568,"Male",0.413466
81236,"games_sport",76,289,0.262976,-0.15049,"Male",0.413466
81236,"geography",208,403,0.516129,0.102663,"Male",0.413466
81236,"language",81,159,0.509434,0.0959683,"Male",0.413466
81236,"lifestyle",81,209,0.38756,-0.0259059,"Male",0.413466
81236,"literature",174,375,0.464,0.0505343,"Male",0.413466
81236,"math",64,105,0.609524,0.196058,"Male",0.413466
81236,"pop_music",70,293,0.238908,-0.174558,"Male",0.413466
81236,"science",227,480,0.472917,0.059451,"Male",0.413466
81236,"television",73,287,0.254355,-0.15911,"Male",0.413466
81236,"theatre",61,147,0.414966,0.0015003,"Male",0.413466
81236,"world_hist",123,331,0.371601,-0.0418645,"Male",0.413466
81261,"amer_hist",8,23,0.347826,0.0833816,"Female",0.264444
81261,"art",5,22,0.227273,-0.0371717,"Female",0.264444
81261,"bus_econ",5,18,0.277778,0.0133333,"Female",0.264444
81261,"class_music",1,17,0.0588235,-0.205621,"Female",0.264444
81261,"curr_events",6,14,0.428571,0.164127,"Female",0.264444
81261,"film",11,32,0.34375,0.0793056,"Female",0.264444
81261,"food_drink",9,29,0.310345,0.0459004,"Female",0.264444
81261,"games_sport",1,32,0.03125,-0.233194,"Female",0.264444
81261,"geography",7,41,0.170732,-0.0937127,"Female",0.264444
81261,"language",2,12,0.166667,-0.0977778,"Female",0.264444
81261,"lifestyle",8,14,0.571429,0.306984,"Female",0.264444
81261,"literature",15,37,0.405405,0.140961,"Female",0.264444
81261,"math",2,11,0.181818,-0.0826263,"Female",0.264444
81261,"pop_music",6,29,0.206897,-0.0575479,"Female",0.264444
